Time,Angle
0.023839950561523438,91.68999999999998
0.024091005325317383,108.51999999999998
0.024339914321899414,125.23999999999998
0.024590015411376953,136.39399999999998
0.02483987808227539,153.33399999999997
0.025089025497436523,170.164
0.025339841842651367,187.03799999999998
0.025590896606445312,198.32399999999998
0.025840044021606445,215.308
0.026089906692504883,232.22599999999997
0.026340961456298828,248.98999999999998
0.026588916778564453,260.144
0.026851892471313477,276.842
0.02709197998046875,293.43
0.02733898162841797,309.974
0.027590036392211914,321.01800000000003
0.027838945388793945,337.672
0.028090953826904297,-6.078000000000001
0.028339862823486328,10.531999999999998
0.028589963912963867,21.576
0.028839826583862305,38.23
0.029088973999023438,54.686
0.029340028762817383,71.20799999999998
0.02958989143371582,82.16399999999999
0.029840946197509766,98.55399999999999
0.030091047286987305,114.89999999999999
0.03034186363220215,131.224
0.03059101104736328,142.17999999999998
0.0308530330657959,158.61399999999998
0.031090974807739258,175.07
0.031340837478637695,191.57
0.031590938568115234,202.61399999999998
0.03184199333190918,219.158
0.03209185600280762,235.61399999999998
0.032338857650756836,252.004
0.03258991241455078,262.894
0.03284001350402832,279.086
0.03308987617492676,295.344
0.0333409309387207,311.426
0.03358888626098633,322.206
0.03381800651550293,338.442
0.03409004211425781,349.288
0.034340858459472656,10.553999999999997
0.03459000587463379,21.268
0.03486490249633789,37.482
0.035092830657958984,53.541999999999994
0.0353388786315918,69.66799999999999
0.03559088706970215,80.31599999999999
0.03584098815917969,96.332
0.036090850830078125,112.28199999999998
0.036340951919555664,128.188
0.036589860916137695,138.83599999999998
0.036839962005615234,154.82999999999998
0.03708982467651367,170.91199999999998
0.03734087944030762,186.99399999999997
0.03758883476257324,197.68599999999998
0.03783988952636719,213.856
0.03808903694152832,229.87199999999999
0.03834199905395508,245.90999999999997
0.03859090805053711,256.536
0.03885197639465332,272.37600000000003
0.03909182548522949,288.194
0.039337873458862305,303.924
0.03959083557128906,314.396
0.0398409366607666,330.192
0.04008984565734863,345.966
0.04034090042114258,1.4019999999999992
0.04059004783630371,11.851999999999999
0.040840864181518555,27.625999999999998
0.04109001159667969,43.422
0.041342973709106445,59.041999999999994
0.04159903526306152,69.514
0.0418398380279541,85.13399999999999
0.04209089279174805,100.66599999999998
0.04234004020690918,111.04999999999998
0.04258990287780762,126.51599999999999
0.042851924896240234,142.09199999999998
0.043092966079711914,157.66799999999998
0.04333901405334473,168.09599999999998
0.04359102249145508,183.78199999999998
0.04383993148803711,199.42399999999998
0.04409003257751465,215.10999999999999
0.04434084892272949,225.55999999999997
0.04459095001220703,241.07
0.04484105110168457,256.646
0.04509091377258301,272.09000000000003
0.04534101486206055,282.32
0.04558897018432617,297.698
0.04583883285522461,312.944
0.046089887619018555,328.3
0.046339988708496094,338.53000000000003
0.04658985137939453,-6.496
0.04686903953552246,8.859999999999998
0.04721784591674805,24.216
0.04746699333190918,44.653999999999996
0.0477139949798584,59.833999999999996
0.047965049743652344,70.02
0.048338890075683594,85.26599999999999
0.048590898513793945,105.37399999999998
0.048840999603271484,120.46599999999998
0.04908895492553711,135.51399999999998
0.049340009689331055,145.58999999999997
0.04958796501159668,160.814
0.049839019775390625,176.016
0.05009102821350098,191.218
0.050340890884399414,206.46399999999997
0.05059003829956055,216.694
0.05085182189941406,231.82999999999998
0.05109095573425293,246.96599999999998
0.05133795738220215,257.04200000000003
0.05158805847167969,272.002
0.05183982849121094,286.94
0.05208897590637207,301.922
0.052340030670166016,311.734
0.05258893966674805,326.65
0.052839040756225586,341.654
0.05308985710144043,-3.9000000000000004
0.05333900451660156,6.043999999999999
0.053591012954711914,21.003999999999998
0.05383896827697754,35.942
0.05408787727355957,50.748
0.05431699752807617,65.532
0.054589033126831055,75.38799999999999
0.05485105514526367,90.08399999999999
0.05509185791015625,104.82399999999998
0.05534100532531738,114.54799999999999
0.055589914321899414,129.15599999999998
0.055841922760009766,143.874
0.05608987808227539,158.61399999999998
0.056340932846069336,173.30999999999997
0.05659198760986328,183.32
0.05684185028076172,198.10399999999998
0.05709195137023926,212.82199999999997
0.0573420524597168,227.56199999999998
0.05759096145629883,237.35199999999998
0.05783987045288086,252.09199999999996
0.05809187889099121,266.656
0.058341026306152344,276.402
0.05858802795410156,290.834
0.058866024017333984,305.266
0.05909299850463867,319.698
0.0593419075012207,334.196
0.059591054916381836,343.854
0.05983901023864746,-2.0520000000000005
0.060089826583862305,12.423999999999998
0.06034088134765625,22.147999999999996
0.06059098243713379,36.513999999999996
0.06083989143371582,50.879999999999995
0.06108999252319336,65.33399999999999
0.0613398551940918,74.85999999999999
0.06159090995788574,89.15999999999998
0.061840057373046875,103.32799999999999
0.062091827392578125,117.56199999999998
0.06234002113342285,127.04399999999998
0.06258988380432129,141.278
0.06285285949707031,155.534
0.06309199333190918,169.83399999999997
0.0633399486541748,184.2
0.06359100341796875,193.79199999999997
0.06384086608886719,208.136
0.06409096717834473,222.45799999999997
0.06433892250061035,231.896
0.0645909309387207,246.19599999999997
0.06483888626098633,260.386
0.06508994102478027,274.51
0.06534099578857422,288.568
0.06558799743652344,297.85200000000003
0.06584000587463379,311.866
0.06608986854553223,325.924
0.06633901596069336,335.296
0.0665898323059082,349.332
0.06685185432434082,2.8979999999999997
0.06709098815917969,17.022
0.06733989715576172,26.327999999999996
0.06758999824523926,40.32
0.0678398609161377,54.268
0.06808996200561523,68.17199999999998
0.06833982467651367,77.34599999999999
0.06858992576599121,91.20599999999999
0.06883883476257324,104.99999999999999
0.06908988952636719,118.72799999999998
0.06933999061584473,127.90199999999999
0.06958985328674316,141.76199999999997
0.0698399543762207,155.57799999999997
0.07008790969848633,169.39399999999998
0.07033991813659668,178.7
0.07059001922607422,192.60399999999998
0.07086586952209473,206.42
0.07109189033508301,220.34599999999998
0.07134199142456055,234.16199999999998
0.07159090042114258,243.33599999999998
0.07184004783630371,257.108
0.07208895683288574,270.704
0.07234001159667969,279.79
0.07259082794189453,293.36400000000003
0.07283997535705566,306.938
0.0730898380279541,320.468
0.07333993911743164,329.55400000000003
0.07358884811401367,343.15
0.07384085655212402,-3.724000000000001
0.07409095764160156,9.915999999999999
0.0743410587310791,23.467999999999996
0.07458996772766113,32.443999999999996
0.07485294342041016,45.974
0.07509088516235352,59.437999999999995
0.07534003257751465,72.88
0.075592041015625,81.81199999999998
0.07583785057067871,95.16599999999998
0.07609105110168457,108.454
0.07634091377258301,117.29799999999999
0.07659101486206055,130.67399999999998
0.07684087753295898,143.98399999999998
0.07709002494812012,157.35999999999999
0.07734203338623047,170.802
0.0775899887084961,179.646
0.07783985137939453,193.13199999999998
0.07809090614318848,206.552
0.07834005355834961,215.462
0.07858991622924805,228.90399999999997
0.07885289192199707,242.17
0.07909083366394043,255.50199999999998
0.07933998107910156,268.724
0.07958984375,277.458
0.07983994483947754,290.548
0.0800929069519043,303.682
0.08033895492553711,312.372
0.08059096336364746,325.418
0.08083891868591309,338.618
0.08108997344970703,-8.652000000000001
0.08133888244628906,0.05999999999999872
0.08158683776855469,13.216
0.08184003829956055,26.284
0.08208990097045898,39.308
0.08234000205993652,48.042
0.08259105682373047,60.99999999999999
0.08286285400390625,73.93599999999999
0.08309197425842285,86.89399999999999
0.08333992958068848,95.40799999999999
0.08359098434448242,108.344
0.08383989334106445,121.148
0.08408999443054199,133.92999999999998
0.08434200286865234,142.55399999999997
0.08458900451660156,155.48999999999998
0.0848398208618164,168.38199999999998
0.08508992195129395,181.296
0.08534002304077148,189.986
0.08558988571166992,202.89999999999998
0.08583998680114746,215.79199999999997
0.08608794212341309,228.74999999999997
0.08634090423583984,237.26399999999998
0.08659100532531738,250.17799999999997
0.08685088157653809,262.872
0.08709192276000977,275.61
0.08733892440795898,284.10200000000003
0.08759093284606934,296.686
0.08783984184265137,309.248
0.08809089660644531,321.942
0.08834195137023926,330.324
0.08858990669250488,343.04
0.08884000778198242,-4.78
0.08908987045288086,7.891999999999998
0.08933901786804199,16.339999999999996
0.08958983421325684,28.880000000000003
0.08983993530273438,41.42
0.09009003639221191,54.047999999999995
0.09033894538879395,62.364
0.09058904647827148,74.838
0.09085202217102051,87.26799999999999
0.09109091758728027,99.698
0.09134101867675781,107.85999999999999
0.09158992767333984,120.22399999999999
0.09183788299560547,132.654
0.09209203720092773,145.04
0.09234094619750977,153.33399999999997
0.0925898551940918,165.69799999999998
0.09284090995788574,178.172
0.09309005737304688,190.624
0.09333992004394531,198.91799999999998
0.09359097480773926,211.39199999999997
0.09383988380432129,223.844
0.09408998489379883,236.18599999999998
0.09433984756469727,244.43599999999998
0.09459185600280762,256.778
0.0948638916015625,268.988
0.0950920581817627,281.198
0.09534096717834473,289.31600000000003
0.09559202194213867,301.416
0.0958409309387207,313.516
0.09609103202819824,325.704
0.09633898735046387,333.844
0.09659004211425781,345.9
0.09683990478515625,-2.2940000000000005
0.09709000587463379,9.871999999999998
0.09733986854553223,17.902
0.09758782386779785,30.067999999999998
0.0978398323059082,42.123999999999995
0.09808993339538574,54.158
0.09833884239196777,62.12199999999999
0.09858989715576172,74.222
0.09885787963867188,86.07999999999998
0.0990910530090332,98.02599999999998
0.09933996200561523,105.92399999999999
0.09958887100219727,117.80399999999999
0.09983992576599121,129.66199999999998
0.10009002685546875,141.58599999999998
0.1003420352935791,149.54999999999998
0.10058999061584473,161.474
0.10083985328674316,173.37599999999998
0.1010899543762207,185.29999999999998
0.10133886337280273,193.32999999999998
0.10158991813659668,205.27599999999998
0.10183882713317871,217.17799999999997
0.10208797454833984,225.09799999999998
0.1023399829864502,236.99999999999997
0.10258984565734863,248.83599999999998
0.10285091400146484,260.606
0.10309195518493652,272.354
0.10333895683288574,280.186
0.10358905792236328,291.802
0.10383987426757812,303.484
0.10408997535705566,315.144
0.1043388843536377,322.822
0.10458993911743164,334.438
0.10484004020690918,346.164
0.10508990287780762,-2.668000000000001
0.10533905029296875,5.1419999999999995
0.1055898666381836,16.802
0.10583996772766113,28.351999999999997
0.10608983039855957,39.967999999999996
0.10633993148803711,47.69
0.10659003257751465,59.19599999999999
0.10686588287353516,70.65799999999999
0.10721993446350098,82.142
0.1074678897857666,97.344
0.10771489143371582,108.73999999999998
0.10796499252319336,116.26399999999998
0.10834097862243652,127.68199999999999
0.10860204696655273,142.81799999999998
0.1088409423828125,154.25799999999998
0.10908985137939453,165.654
0.10933899879455566,173.22199999999998
0.10959005355834961,184.66199999999998
0.10983991622924805,196.124
0.11009097099304199,207.564
0.11033987998962402,215.15399999999997
0.11059093475341797,226.50599999999997
0.11085200309753418,237.87999999999997
0.11109089851379395,249.18799999999996
0.11134099960327148,256.69
0.11159086227416992,267.932
0.11184000968933105,279.13
0.1120908260345459,290.32800000000003
0.11233901977539062,297.742
0.11259102821350098,308.85200000000003
0.11284089088439941,319.94
0.11309099197387695,331.072
0.11333799362182617,338.42
0.1135869026184082,349.64
0.11383986473083496,0.2579999999999991
0.1140890121459961,7.825999999999999
0.11433887481689453,18.914
0.11458897590637207,29.914
0.11485099792480469,41.001999999999995
0.11508989334106445,51.98
0.1153419017791748,59.327999999999996
0.11558985710144043,70.32799999999999
0.11583900451660156,81.32799999999999
0.1160898208618164,88.52199999999999
0.11633896827697754,99.43399999999998
0.11658883094787598,110.192
0.11683893203735352,121.10399999999998
0.11708998680114746,128.27599999999998
0.11733889579772949,139.166
0.11762189865112305,150.1
0.1179649829864502,160.85799999999998
0.11834096908569336,175.378
0.1185908317565918,189.96399999999997
0.118865966796875,200.92
0.1190938949584961,211.72199999999998
0.1193399429321289,218.98199999999997
0.11959099769592285,229.85
0.11983990669250488,240.652
0.12009000778198242,247.82399999999998
0.12033891677856445,258.538
0.12058782577514648,269.252
0.12083888053894043,279.878
0.12109088897705078,287.05
0.1213388442993164,297.61
0.12158989906311035,308.17
0.1218409538269043,318.818
0.12208890914916992,325.77
0.12233996391296387,336.44
0.1225888729095459,347.022
0.12285184860229492,-2.822000000000001
0.1230919361114502,7.804
0.12333989143371582,14.844
0.12358999252319336,25.338
0.12383699417114258,35.92
0.12408995628356934,42.872
0.12433886528015137,53.388
0.12458992004394531,63.838
0.12484002113342285,74.24399999999999
0.1250908374786377,84.606
0.12533998489379883,91.53599999999999
0.12558984756469727,101.89799999999998
0.1258399486541748,112.12799999999999
0.12608885765075684,119.05799999999999
0.12633991241455078,129.30999999999997
0.12659001350402832,139.58399999999997
0.12685203552246094,149.98999999999998
0.1270899772644043,160.242
0.12733983993530273,167.172
0.12759089469909668,177.534
0.1278400421142578,187.82999999999998
0.12809085845947266,194.78199999999998
0.12833905220031738,205.1
0.12858986854553223,215.41799999999998
0.12883996963500977,225.69199999999998
0.1290910243988037,232.62199999999999
0.12933897972106934,242.85199999999998
0.12958693504333496,253.05999999999997
0.12983989715576172,263.246
0.13008785247802734,269.978
0.1303410530090332,280.032
0.13058900833129883,290.152
0.13086390495300293,300.228
0.13109183311462402,310.172
0.13133883476257324,316.926
0.1315898895263672,326.936
0.13183903694152832,336.946
0.13208889961242676,343.7
0.1323390007019043,-6.694000000000001
0.13259005546569824,3.3599999999999994
0.13283896446228027,13.37
0.1330888271331787,20.013999999999996
0.13333892822265625,29.979999999999997
0.1335899829864502,39.924
0.13383984565734863,49.824
0.13408803939819336,56.51199999999999
0.1343400478363037,66.38999999999999
0.13458895683288574,76.15799999999999
0.13485193252563477,86.014
0.13509082794189453,95.86999999999999
0.13533687591552734,102.31599999999999
0.1355888843536377,112.10599999999998
0.13583898544311523,121.80799999999999
0.13609099388122559,128.27599999999998
0.1363389492034912,138.04399999999998
0.13659095764160156,147.81199999999998
0.1368389129638672,157.57999999999998
0.13708782196044922,164.04799999999997
0.13733983039855957,173.926
0.1375889778137207,183.64999999999998
0.13783884048461914,193.41799999999998
0.13808894157409668,199.908
0.13833999633789062,209.60999999999999
0.13858985900878906,219.378
0.1389148235321045,229.12399999999997
0.13934588432312012,241.97199999999998
0.13959097862243652,254.84199999999996
0.13983798027038574,264.478
0.1400909423828125,270.814
0.14033889770507812,280.318
0.14058899879455566,289.844
0.1408400535583496,299.30400000000003
0.14108800888061523,305.684
0.14134001731872559,315.056
0.14158987998962402,324.604
0.14183998107910156,333.998
0.14208984375,340.356
0.14233899116516113,349.816
0.14259004592895508,-1.1940000000000008
0.14286589622497559,8.331999999999999
0.1432180404663086,17.792
0.1434650421142578,30.332
0.14371490478515625,36.513999999999996
0.14396405220031738,45.842
0.14433884620666504,55.192
0.14458990097045898,67.64399999999999
0.14484000205993652,76.88399999999999
0.14508986473083496,83.02199999999999
0.1453418731689453,92.26199999999999
0.14558792114257812,101.52399999999999
0.14583897590637207,110.63199999999999
0.1460888385772705,116.65999999999998
0.14633798599243164,125.856
0.14658904075622559,135.02999999999997
0.1468498706817627,144.13799999999998
0.14709091186523438,153.422
0.1473388671875,159.49399999999997
0.14758896827697754,168.69
0.14783787727355957,177.84199999999998
0.1480858325958252,183.98
0.14833903312683105,193.088
0.1485888957977295,202.32799999999997
0.14895987510681152,211.45799999999997
0.1494278907775879,220.60999999999999
0.14979791641235352,238.84799999999998
0.15010905265808105,250.92599999999996
0.1504678726196289,262.96
0.15071392059326172,271.87
0.15096688270568848,280.758
0.15129995346069336,289.69
0.15159201622009277,298.6
0.1518399715423584,310.414
0.15205788612365723,319.302
0.15232491493225098,325.22
0.15254688262939453,331.116
0.15283989906311035,339.982
0.1530909538269043,348.804
0.15333986282348633,-2.734000000000001
0.15358996391296387,6.175999999999998
0.1538388729095459,14.931999999999997
0.15408992767333984,20.915999999999997
0.15433883666992188,29.628
0.15458297729492188,38.339999999999996
0.15487098693847656,47.117999999999995
0.15521502494812012,55.874
0.15546584129333496,67.42399999999999
0.1557149887084961,73.29799999999999
0.15596485137939453,81.94399999999999
0.1563398838043213,90.56799999999998
0.15658998489379883,101.91999999999999
0.15683984756469727,110.45599999999999
0.157088041305542,116.198
0.15734004974365234,124.756
0.15758991241455078,133.29199999999997
0.1578388214111328,141.85
0.15808987617492676,147.54799999999997
0.1583390235900879,156.106
0.15859293937683105,164.68599999999998
0.15885305404663086,173.24399999999997
0.15909194946289062,181.75799999999998
0.15933990478515625,187.522
0.1595900058746338,196.03599999999997
0.15984296798706055,204.54999999999998
0.16008996963500977,213.08599999999998
0.1603388786315918,218.76199999999997
0.16059088706970215,227.254
0.16084003448486328,235.70199999999997
0.16108989715576172,241.29
0.16133999824523926,249.694
0.1615889072418213,258.164
0.16183996200561523,266.546
0.16209101676940918,272.046
0.1623399257659912,280.362
0.16259002685546875,288.656
0.16285085678100586,296.928
0.16328787803649902,305.178
0.16359305381774902,316.134
0.16384005546569824,327.156
0.16408896446228027,332.656
0.1643388271331787,340.862
0.16459083557128906,349.134
0.1648390293121338,-3.1080000000000005
0.16508889198303223,2.3919999999999995
0.16533899307250977,10.575999999999999
0.1655900478363037,18.869999999999997
0.16583895683288574,26.944000000000003
0.16608786582946777,32.356
0.16633987426757812,40.54
0.16658902168273926,48.592
0.16686797142028809,56.71
0.16709184646606445,64.74
0.16733884811401367,70.08599999999998
0.1675889492034912,78.11599999999999
0.16784000396728516,86.124
0.1680889129638672,91.38199999999999
0.16833901405334473,99.34599999999999
0.16858887672424316,107.28799999999998
0.1688389778137207,115.20799999999998
0.16909003257751465,120.422
0.16933989524841309,128.36399999999998
0.16958904266357422,136.23999999999998
0.16983890533447266,144.13799999999998
0.1700899600982666,149.44
0.17033886909484863,157.338
0.17058801651000977,165.19199999999998
0.17085504531860352,173.178
0.17109084129333496,181.03199999999998
0.1713399887084961,186.26799999999997
0.17159104347229004,194.14399999999998
0.17183804512023926,202.04199999999997
0.1720888614654541,207.212
0.17233896255493164,215.15399999999997
0.17258882522583008,222.96399999999997
0.17283892631530762,230.73
0.17308998107910156,235.96599999999998
0.1733388900756836,243.70999999999998
0.17359089851379395,251.51999999999995
0.17383885383605957,259.264
0.17408990859985352,264.346
0.17433905601501465,272.024
0.17458891868591309,279.636
0.1748518943786621,287.248
0.17509102821350098,292.35200000000003
0.175339937210083,299.964
0.17559099197387695,307.55400000000003
0.1758420467376709,315.122
0.17609000205993652,320.16
0.17633986473083496,327.706
0.1765899658203125,335.274
0.17683887481689453,342.798
0.17708992958068848,347.924
0.17734003067016602,-4.978000000000001
0.17758703231811523,2.589999999999998
0.177839994430542,10.069999999999999
0.17808985710144043,15.107999999999999
0.17833995819091797,22.588
0.1785898208618164,30.112000000000002
0.17886590957641602,37.504
0.17921686172485352,44.961999999999996
0.17946290969848633,54.862
0.17971491813659668,59.767999999999994
0.1799638271331787,67.16
0.18033885955810547,74.46399999999998
0.180588960647583,84.27599999999998
0.18083786964416504,91.53599999999999
0.18108892440795898,96.35399999999998
0.18133902549743652,103.61399999999999
0.18158888816833496,110.85199999999999
0.1818380355834961,118.00199999999998
0.18208694458007812,122.86399999999998
0.18233990669250488,130.10199999999998
0.1825878620147705,137.31799999999998
0.18285083770751953,142.11399999999998
0.18309283256530762,149.308
0.18333888053894043,156.52399999999997
0.18358993530273438,163.67399999999998
0.1838388442993164,170.91199999999998
0.18408894538879395,175.73
0.18433904647827148,182.83599999999998
0.18458890914916992,190.09599999999998
0.18483901023864746,194.93599999999998
0.1850888729095459,201.95399999999998
0.18533897399902344,209.17
0.18558883666992188,216.27599999999998
0.18583893775939941,223.44799999999998
0.18608903884887695,228.15599999999998
0.1863389015197754,235.26199999999997
0.18658900260925293,242.32399999999998
0.18685197830200195,249.45199999999997
0.1870899200439453,254.04999999999998
0.18733882904052734,261.112
0.1875898838043213,267.998
0.1878368854522705,274.972
0.18809103965759277,279.592
0.1883389949798584,286.544
0.18858885765075684,293.474
0.18883895874023438,300.36
0.1890869140625,304.892
0.18933987617492676,311.75600000000003
0.1895890235900879,318.62
0.18983888626098633,325.462
0.19008898735046387,330.016
0.1903388500213623,336.902
0.19058799743652344,343.744
0.19086503982543945,348.254
0.19109082221984863,-3.0420000000000007
0.19133996963500977,1.5119999999999987
0.1915888786315918,8.309999999999997
0.19183993339538574,15.063999999999998
0.1920909881591797,19.595999999999997
0.1923379898071289,26.35
0.19258999824523926,33.126
0.1928389072418213,39.836
0.19308900833129883,44.28
0.19333982467651367,50.924
0.1935880184173584,57.656
0.19384002685546875,62.077999999999996
0.1940898895263672,68.788
0.19433999061584473,75.38799999999999
0.19458889961242676,81.966
0.19485092163085938,88.478
0.19509005546569824,92.83399999999999
0.19533896446228027,99.38999999999999
0.1955888271331787,105.85799999999999
0.19583892822265625,110.21399999999998
0.1960890293121338,116.63799999999999
0.19633793830871582,123.06199999999998
0.19658899307250977,129.618
0.1968379020690918,133.92999999999998
0.19708991050720215,140.37599999999998
0.19733905792236328,146.82199999999997
0.1975879669189453,153.26799999999997
0.19783902168273926,157.53599999999997
0.1980879306793213,164.02599999999998
0.19833803176879883,170.40599999999998
0.19858884811401367,176.808
0.1988508701324463,181.164
0.19908905029296875,187.588
0.19933605194091797,194.034
0.19958901405334473,200.392
0.19983792304992676,204.57199999999997
0.2000889778137207,210.92999999999998
0.20033884048461914,217.39799999999997
0.20058798789978027,223.79999999999998
0.20083904266357422,227.98
0.20108890533447266,234.272
0.2013399600982666,240.564
0.20158791542053223,246.85599999999997
0.20183897018432617,251.05799999999996
0.20209002494812012,257.372
0.20234084129333496,263.55400000000003
0.2025899887084961,269.736
0.2028648853302002,275.94
0.20309185981750488,282.056
0.2033400535583496,286.148
0.20358896255493164,292.33
0.20383691787719727,296.422
0.20408892631530762,302.494
0.20433998107910156,308.544
0.2045888900756836,314.682
0.20483899116516113,318.708
0.20508694648742676,324.802
0.2053389549255371,330.896
0.20558905601501465,336.968
0.2058398723602295,340.95
0.20608901977539062,347.066
0.20633888244628906,-7.266
0.206589937210083,-1.3040000000000003
0.20685100555419922,2.7659999999999982
0.2070908546447754,8.772
0.20734095573425293,14.734
0.20758891105651855,20.695999999999998
0.2078390121459961,24.677999999999997
0.20808887481689453,30.618000000000002
0.20833897590637207,36.58
0.2085888385772705,42.431999999999995
0.20883989334106445,48.372
0.209089994430542,52.288
0.20933890342712402,58.184000000000005
0.20959186553955078,64.014
0.2098398208618164,69.82199999999999
0.21008896827697754,73.67199999999998
0.21033883094787598,79.502
0.21071887016296387,87.15799999999999
0.21097588539123535,92.856
0.21134090423583984,98.61999999999999
0.21158885955810547,106.23199999999999
0.211838960647583,109.99399999999999
0.21208882331848145,115.692
0.21233892440795898,121.41199999999998
0.21258997917175293,127.02199999999999
0.21283888816833496,132.60999999999999
0.2130889892578125,136.39399999999998
0.21333885192871094,142.09199999999998
0.21358895301818848,147.67999999999998
0.21383905410766602,151.44199999999998
0.21408891677856445,157.09599999999998
0.214339017868042,162.618
0.21458888053894043,168.22799999999998
0.21486592292785645,171.946
0.21521592140197754,179.46999999999997
0.21546387672424316,185.03599999999997
0.2157139778137207,190.646
0.21596193313598633,196.18999999999997
0.2163388729095459,201.68999999999997
0.21658682823181152,209.17
0.21683788299560547,212.778
0.21708893775939941,218.32199999999997
0.21733784675598145,223.86599999999999
0.2175898551940918,229.29999999999998
0.21783900260925293,232.908
0.21809101104736328,238.36399999999998
0.2183389663696289,243.84199999999998
0.21858882904052734,249.20999999999995
0.21885204315185547,252.884
0.21908998489379883,258.23
0.21933889389038086,263.642
0.2195899486541748,268.988
0.21983790397644043,272.552
0.2200908660888672,277.81
0.22034001350402832,283.178
0.22058987617492676,288.502
0.2208390235900879,292.044
0.22108983993530273,297.28000000000003
0.22133898735046387,302.494
0.2215900421142578,307.708
0.22183895111083984,311.272
0.2220900058746338,316.442
0.22233986854553223,321.678
0.22258901596069336,326.936
0.2228529453277588,330.412
0.22309088706970215,335.626
0.22333884239196777,340.752
0.22359085083007812,345.922
0.22383999824523926,349.354
0.2240898609161377,-5.8580000000000005
0.22433996200561523,-0.6440000000000001
0.22458982467651367,4.437999999999999
0.2248389720916748,7.847999999999997
0.22508883476257324,13.017999999999999
0.22533893585205078,18.034
0.2255878448486328,23.116
0.22583889961242676,26.503999999999998
0.2260890007019043,31.586
0.22634005546569824,36.646
0.22658896446228027,41.75
0.22686982154846191,45.006
0.2272169589996338,51.628
0.22746491432189941,56.687999999999995
0.22771501541137695,61.528
0.2279658317565918,66.56599999999999
0.22833800315856934,71.472
0.22858905792236328,77.91799999999999
0.22896599769592285,82.868
0.2293388843536377,89.29199999999999
0.22958993911743164,95.73799999999999
0.22983884811401367,98.94999999999999
0.2300879955291748,103.81199999999998
0.23033785820007324,108.58599999999998
0.2305889129638672,113.31599999999999
0.2308509349822998,116.48399999999998
0.23108983039855957,121.214
0.2313380241394043,125.96599999999998
0.23158884048461914,130.67399999999998
0.23183894157409668,135.38199999999998
0.23208999633789062,138.57199999999997
0.23233890533447266,143.32399999999998
0.23258686065673828,147.944
0.23283982276916504,151.134
0.23308992385864258,155.77599999999998
0.2333388328552246,160.41799999999998
0.23398685455322266,165.12599999999998
0.23434185981750488,175.95
0.2345900535583496,182.088
0.23485183715820312,186.77399999999997
0.23509001731872559,189.85399999999998
0.23533987998962402,194.45199999999997
0.23558998107910156,199.028
0.2358379364013672,202.10799999999998
0.23608994483947754,206.59599999999998
0.23634004592895508,211.21599999999998
0.2365889549255371,215.83599999999998
0.23684000968933105,220.368
0.23708796501159668,223.35999999999999
0.23733901977539062,227.89199999999997
0.23758983612060547,232.42399999999998
0.237839937210083,235.37199999999999
0.23808884620666504,239.88199999999998
0.23833990097045898,244.36999999999998
0.23858904838562012,248.792
0.23886489868164062,251.80599999999995
0.2390909194946289,256.25
0.23933982849121094,260.628
0.2395918369293213,265.05
0.23984003067016602,269.384
0.24009084701538086,272.244
0.24033784866333008,276.666
0.24058985710144043,281.0
0.24083900451660156,283.86
0.2410888671875,288.15
0.24133896827697754,292.50600000000003
0.24158692359924316,296.796
0.24183988571166992,299.7
